book_id,title,authors,average_rating,ratings_count,original_publication_year,language_code
9516,The Way the Crow Flies,Ann-Marie MacDonald,4.08,10227,2003.0,en-US
9517,In the Miso Soup,"Ryū Murakami, Ralph McCarthy",3.61,9285,1997.0,eng
9518,"Counterfeit Gods: The Empty Promises of Money, Sex, and Power, and the Only Hope that Matters",Timothy J. Keller,4.32,8783,2009.0,eng
9520,Red Sparrow (Red Sparrow Trilogy #1),Jason  Matthews,4.02,6998,2013.0,eng
9521,Operation Mincemeat: How a Dead Man and a Bizarre Plan Fooled the Nazis and Assured an Allied Victory,Ben Macintyre,3.95,8112,2010.0,eng
9522,Beyond Band of Brothers: The War Memoirs of Major Dick Winters,"Dick Winters, Cole C. Kingseed",4.24,9712,2006.0,eng
9523,Beautiful You,Chuck Palahniuk,2.98,8507,2014.0,eng
9524,"The Locket (The Locket, #1)",Richard Paul Evans,4.1,10147,1998.0,en-US
9525,"Shadows Linger (The Chronicles of the Black Company, #2)",Glen Cook,4.15,10975,1984.0,en-US
9527,"Altered (Altered, #1)",Jennifer Rush,4.04,15692,2013.0,en-CA
9528,"Obsession in Death (In Death, #40)",J.D. Robb,4.33,9565,2015.0,eng
9530,"The Quiche of Death (Agatha Raisin, #1)",M.C. Beaton,3.75,10925,1992.0,eng
9531,Crush,Richard Siken,4.33,11597,2005.0,eng
9532,"The Marvelous Land of Oz (Oz, #2)","L. Frank Baum, David McKee",3.82,11402,1904.0,eng
9533,Reservation Blues,Sherman Alexie,3.98,9919,1995.0,eng
9536,"Fruits Basket, Vol. 15","Natsuki Takaya, Alethea Nibley, Athena Nibley",4.45,12888,2004.0,en-US
9537,Plenty,Yotam Ottolenghi,4.32,8023,2010.0,eng
9538,Agent to the Stars,John Scalzi,3.91,10086,2004.0,eng
9539,"The First Confessor (The Legend of Magda Searus, #1)",Terry Goodkind,4.19,9311,2012.0,eng
9540,In the Penal Colony,Franz Kafka,4.0,8974,1919.0,eng
9542,The Beet Queen,Louise Erdrich,3.89,10495,1985.0,en-US
9543,"Disastrous (Disastrous, #1)",E.L. Montes,3.96,17627,2012.0,eng
9544,The Wave,"Morton Rhue, Todd Strasser",3.54,9392,1981.0,eng
9545,And Ladies of the Club,Helen Hooven Santmyer,4.12,10177,1982.0,en-US
9546,"Secondhand Souls (Grim Reaper, #2)",Christopher Moore,3.92,7925,2015.0,eng
9547,"The Cinderella Murder (Under Suspicion, #2)","Mary Higgins Clark, Alafair Burke",3.81,8641,2014.0,eng
9548,"Vicious (Sinners of Saint, #1)",L.J. Shen,4.25,15460,2016.0,en-US
9549,Gargantua and Pantagruel,"François Rabelais, M.A. Screech",3.71,10379,1532.0,eng
9550,When Will Jesus Bring the Pork Chops?,George Carlin,3.84,9139,2004.0,en-US
9551,The Marvels,Brian Selznick,3.93,13576,2015.0,eng
9552,"The Last Werewolf (The Last Werewolf, #1)",Glen Duncan,3.47,10986,2011.0,eng
9553,"Attack on Titan: No Regrets, Volume 01","Hajime Isayama, Hikaru Suruga, Gan Sunaaku",4.52,9032,2014.0,eng
9554,What's the Matter with Kansas? How Conservatives Won the Heart of America,Thomas Frank,3.83,9003,2004.0,en-US
9555,شاب كشك في رحلة البحث عن الجادون,عمرو سلامة,3.66,8128,2011.0,ara
9556,"Kitty Goes to Washington (Kitty Norville, #2)",Carrie Vaughn,3.87,16725,2006.0,eng
9558,"Reasonable Doubt: Volume 3 (Reasonable Doubt, #3)",Whitney G.,4.19,19933,2014.0,eng
9559,Riding the Bullet,"Stephen King, Josh Hamilton",3.6,9809,2000.0,eng
9561,The Nose,"Nikolai Gogol, Kevin Hawkes",3.92,10202,1836.0,eng
9562,"Kitty and the Silver Bullet (Kitty Norville, #4)",Carrie Vaughn,3.99,15300,2008.0,eng
9563,The Society of the Spectacle,"Guy Debord, Donald Nicholson-Smith",4.04,9309,1967.0,eng
9564,"SilverFin (Young Bond, #1)",Charlie Higson,3.8,10189,2005.0,eng
9566,Attack of the Deranged Mutant Killer Monster Snow Goons,Bill Watterson,4.72,9713,1992.0,eng
9567,"Crewel (Crewel World, #1)",Gennifer Albin,3.74,14101,2012.0,eng
9569,The Hate U Give,Angie Thomas,4.62,32610,2017.0,eng
9570,المانيفستو,مصطفى إبراهيم,4.21,7943,2013.0,ara
9571,"Dynasty of Evil (Star Wars: Darth Bane, #3)",Drew Karpyshyn,4.24,9004,2009.0,eng
9572,Love Left Behind,S.H. Kolee,4.0,15967,2012.0,eng
9573,Keep Holding On,Susane Colasanti,3.85,11397,2012.0,en-US
9574,The Private Patient (Adam Dalgliesh #14),P.D. James,3.78,10461,2008.0,eng
9575,"Flag in Exile (Honor Harrington, #5)",David Weber,4.22,11587,1995.0,eng
9576,The Medium is the Massage,"Marshall McLuhan, Quentin Fiore, Jerome Agel",3.95,8351,1967.0,en-US
9577,"The Chronicles of Pern: First Fall (Pern, #12)",Anne McCaffrey,4.02,11762,1993.0,eng
9578,"Berserk, Vol. 1 (Berserk, #1)","Kentaro Miura, Jason DeAngelis",4.37,10362,1990.0,eng
9579,The Autograph Man,Zadie Smith,3.14,8317,2002.0,eng
9583,"My Soul to Steal (Soul Screamers, #4)",Rachel Vincent,4.13,14593,2010.0,en-US
9584,"On the Way to the Wedding (Bridgertons, #8)",Julia Quinn,3.83,16310,2006.0,eng
9586,"The Rogue (Traitor Spy Trilogy, #2)",Trudi Canavan,4.02,9739,2011.0,eng
9587,The Seven Storey Mountain,"Thomas Merton, Robert Giroux, William H. Shannon",4.16,9232,1948.0,en-US
9588,The Keep,Jennifer Egan,3.43,9113,2006.0,eng
9589,Scaredy Squirrel (Scaredy Squirrel),Mélanie Watt,4.25,11638,2006.0,eng
9591,"Gathering Darkness (Falling Kingdoms, #3)","Morgan Rhodes, Michelle Rowen",4.33,13072,2014.0,eng
9592,The Survivors Club,Lisa Gardner,4.05,11458,2002.0,eng
9593,Mine to Possess (Psy-Changeling #4),Nalini Singh,4.13,18617,2008.0,eng
9594,Don't Breathe a Word,Jennifer McMahon,3.58,10585,2011.0,en-US
9595,The Force Awakens (Star Wars),"Alan Dean Foster, Lawrence Kasdan, J.J. Abrams, Michael Arndt",3.73,7514,2015.0,eng
9596,"Sugar and Spice (L.A. Candy, #3)",Lauren Conrad,3.54,10488,2010.0,en-US
9597,"Grave Dance (Alex Craft, #2)",Kalayna Price,4.11,16435,2011.0,eng
9598,"Soul Eater, Vol. 02 (Soul Eater, #2)",Atsushi Ohkubo,4.47,9443,2004.0,eng
9599,Z for Zachariah,Robert C. O'Brien,3.64,9332,1974.0,eng
9600,Await Your Reply,Dan Chaon,3.54,10598,2009.0,eng
9601,Superman: Whatever Happened to the Man of Tomorrow?,"Alan Moore, Curt Swan, George Pérez, Kurt Schaffenberger",4.14,10472,1985.0,eng
9602,"Track of the Cat (Anna Pigeon, #1)",Nevada Barr,3.86,12113,1993.0,en-GB
9603,"The Mane Event (Pride, #1)",Shelly Laurenston,3.96,17968,2007.0,eng
9604,"Lawrence in Arabia: War, Deceit, Imperial Folly, and the Making of the Modern Middle East",Scott Anderson,4.12,7654,2013.0,eng
9607,"Singularity Sky (Eschaton, #1)",Charles Stross,3.81,9887,2003.0,eng
9609,"The White Rose (The Chronicles of the Black Company, #3)",Glen Cook,4.19,11501,1985.0,en-US
9610,"""حكايات فرغلي المستكاوي ""حكايتى مع كفر السحلاوية",حسن الجندي,3.57,7443,2013.0,ara
9611,"All Fall Down (Embassy Row, #1)",Ally Carter,3.82,13821,2015.0,eng
9612,The Charterhouse of Parma,"Stendhal, Richard Howard, Robert Andrew Parker",3.83,9252,1839.0,eng
9613,Little Mercies,Heather Gudenkauf,3.99,10268,2014.0,eng
9614,"The Faithful Spy (John Wells, #1)",Alex Berenson,3.97,9316,2006.0,en-US
9615,Snowflake Bentley,"Jacqueline Briggs Martin, Mary Azarian",4.16,11362,1998.0,en-US
9616,The Book of Luke,Jenny O'Connell,3.73,12623,2007.0,en-US
9617,"Fame (Firstborn, #1)",Karen Kingsbury,4.34,10509,2005.0,en-US
9618,"Dragon Actually (Dragon Kin, #1)",G.A. Aiken,3.96,18622,2004.0,eng
9619,"Bad Romeo (Starcrossed, #1)",Leisa Rayven,4.1,14286,2014.0,eng
9620,The Complete Poems 1927-1979,Elizabeth Bishop,4.19,9629,1980.0,eng
9621,Day After Night,Anita Diamant,3.65,10587,2009.0,en-US
9622,"Jarka Ruus (High Druid of Shannara, #1)",Terry Brooks,3.96,11017,2003.0,eng
9623,"Look Homeward, Angel",Thomas Wolfe,3.94,9630,1929.0,eng
9624,Cradle to Cradle: Remaking the Way We Make Things,"William McDonough, Michael Braungart",4.1,7625,2002.0,en-US
9625,"Healthy Sleep Habits, Happy Child",Marc Weissbluth,3.9,7742,1987.0,en-US
9626,"Transmetropolitan, Vol. 4: The New Scum (Transmetropolitan, #4)","Warren Ellis, Darick Robertson, Rodney Ramos, Keith Akin",4.41,11094,2000.0,eng
9627,The Hand That First Held Mine,Maggie O'Farrell,3.87,8513,2009.0,eng
9628,The Fourth Estate,Jeffrey Archer,3.72,8829,1996.0,eng
9629,The Man Who Listens to Horses,"Monty Roberts, Lucy Grealy, Lawrence Scanlan",4.1,9021,1997.0,en-US
9630,Oblivion,David Foster Wallace,4.07,9196,2004.0,en-US
9631,"Holy Blood, Holy Grail","Michael Baigent, Richard Leigh, Henry Lincoln",3.47,8450,1982.0,eng
9632,Falling Man,"Don DeLillo, محمدصادق رئیسی",3.2,9081,2007.0,eng
9633,"The Calling (Endgame, #1)","James Frey, Nils Johnson-Shelton",3.77,10900,2014.0,eng
9635,"Mystery (Alex Delaware, #26)",Jonathan Kellerman,3.87,9396,2011.0,en-US
9636,"The Sea of Trolls (Sea of Trolls, #1)",Nancy Farmer,4.0,12069,2004.0,eng
9637,The Man from Beijing,"Henning Mankell, Laurie Thompson",3.47,9106,2008.0,eng
9638,"Day 21 (The 100, #2)",Kass Morgan,3.75,11860,2014.0,eng
9639,Daisy Fay and the Miracle Man ,Fannie Flagg,3.94,10292,1981.0,eng
9640,"Against All Enemies (Max Moore, #1)","Tom Clancy, Peter Telep",3.95,8471,2011.0,eng
9641,The Girl in the Red Coat,Kate Hamer,3.53,8027,2015.0,eng
9642,Keep the Aspidistra Flying,George Orwell,3.87,9599,1936.0,eng
9643,"The Gate Thief (Mither Mages, #2)",Orson Scott Card,3.77,9209,2013.0,en-US
9644,"My Lady Jane (The Lady Janies, #1)","Cynthia Hand, Brodi Ashton, Jodi Meadows",4.12,12794,2016.0,eng
9645,Time's Arrow,Martin Amis,3.78,9400,1991.0,eng
9646,"Blood Defense (Samantha Brinkman, #1)",Marcia Clark,3.81,11761,2016.0,eng
9647,I Am the Cheese,Robert Cormier,3.74,11099,1977.0,en-GB
9648,Soul on Ice,Eldridge Cleaver,3.95,10123,1968.0,en-GB
9651,You'll Grow Out of It,Jessi Klein,3.83,9480,2016.0,eng
9652,"Truce (Neighbor from Hell, #4)",R.L. Mathewson,4.34,18854,2013.0,eng
9653,"The Elvenbane (Halfblood Chronicles, #1)","Andre Norton, Mercedes Lackey",3.94,13092,1991.0,eng
9655,"Treasure (Dirk Pitt, #9)",Clive Cussler,3.92,10784,1988.0,en-US
9656,"Vampire, Interrupted (Argeneau #9)",Lynsay Sands,4.32,15899,2008.0,eng
9657,"Invisible Prey (Lucas Davenport, #17)",John Sandford,4.11,11162,2007.0,eng
9658,"The Prefect (Prefect Dreyfus Emergency, #1)",Alastair Reynolds,4.15,9946,2007.0,eng
9659,Daughter,Jane Shemilt,3.51,7462,2014.0,en-US
9660,"DC: The New Frontier, Volume 1","Darwyn Cooke, Dave Stewart, Jared K. Fletcher",4.17,9601,2004.0,eng
9661,"Hello, Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle, #4)","Betty MacDonald, Alexandra Boiger",4.24,13000,1955.0,eng
9662,"Web of Lies (Elemental Assassin, #2)",Jennifer Estep,4.1,17312,2010.0,en-US
9664,"The Secret of the Unicorn (Tintin, #11)",Hergé,4.26,8925,1943.0,eng
9665,"Judy Moody (Judy Moody, # 1)","Megan McDonald, Peter H. Reynolds",3.92,11289,2000.0,eng
9666,Dataclysm: Who We Are (When We Think No One's Looking),Christian Rudder,3.72,7204,2014.0,eng
9667,The Gay Science,"Friedrich Nietzsche, Walter Kaufmann",4.26,8655,1882.0,eng
9668,"The Broken Kingdoms (Inheritance, #2)",N.K. Jemisin,4.04,12259,2010.0,eng
9669,"The Three (The Three, #1)",Sarah Lotz,3.32,7990,2014.0,eng
9670,Trump: The Art of the Deal,"Donald J. Trump, Tony Schwartz",3.66,8768,1987.0,en-US
9671,"First Term at Malory Towers (Malory Towers, #1)",Enid Blyton,4.07,10274,1946.0,eng
9672,"The Night Is for Hunting (Tomorrow, #6)",John Marsden,4.15,10908,1998.0,eng
9673,"Fruits Basket, Vol. 3","Natsuki Takaya, Alethea Nibley, Athena Nibley",4.38,14593,1999.0,en-US
9674,After Anna,Alex Lake,3.7,11029,2015.0,en-US
9675,House Corrino (Prelude to Dune #3),"Brian Herbert, Kevin J. Anderson",3.64,10682,2001.0,eng
9676,"Fantasy in Death (In Death, #30)",J.D. Robb,4.25,14244,2010.0,eng
9677,"The Devil You Know (Felix Castor, #1)",Mike Carey,3.8,11375,2006.0,en-US
9679,The Upanishads: Translations from the Sanskrit,"Anonymous, Juan Mascaró",4.2,7365,-500.0,eng
9680,"Thrive: The Third Metric to Redefining Success and Creating a Life of Well-Being, Wisdom, and Wonder",Arianna Huffington,3.68,8261,2014.0,eng
9681,"Crow's Row (Crow's Row, #1)",Julie Hockley,4.11,16741,2011.0,eng
9682,"H.I.V.E. Higher Institute of Villainous Education (H.I.V.E., #1)",Mark Walden,4.06,10881,2006.0,en-US
9683,صانع الظلام,تامر إبراهيم,3.81,8825,2012.0,ara
9684,The Law of Nines,Terry Goodkind,3.6,9421,2009.0,en-US
9686,"Five Go Adventuring Again (Famous Five, #2)",Enid Blyton,3.99,10362,1943.0,eng
9687,"Forsaken (The Demon Trappers, #1)",Jana Oliver,4.0,13585,2011.0,eng
9689,A Death in the Family,James Agee,3.92,10900,1957.0,eng
9692,"Falling Under (Falling Under, #1)",Gwen Hayes,3.78,15637,2011.0,eng
9693,"Forever You (Forever, #2)",Sandi Lynn,4.19,15986,2013.0,eng
9694,"The House on Tradd Street (Tradd Street, #1)",Karen   White,3.96,12311,2008.0,eng
9695,"Wild Ones, Vol. 1 (Wild Ones, #1)",Kiyo Fujiwara,4.03,10738,2005.0,en-US
9696,"Perfect Shadow (Night Angel, #0.5)",Brent Weeks,4.18,9029,2011.0,eng
9697,"The Finding (Law of the Lycans, #5)",Nicky Charles,4.18,11174,2011.0,eng
9698,I Can Read With My Eyes Shut!,Dr. Seuss,4.17,13821,1978.0,en-GB
9699,Nemesis,Isaac Asimov,3.75,10788,1989.0,eng
9700,"The First 90 Days, Updated and Expanded: Critical Success Strategies for New Leaders at All Levels",Michael D. Watkins,3.81,5490,2003.0,eng
9701,Lost Stars (Star Wars: Journey to the Force Awakens),Claudia Gray,4.25,8861,2015.0,eng
9702,"Carry On, Mr. Bowditch",Jean Lee Latham,4.11,11933,1955.0,eng
9705,The Lake (The Lake Trilogy #1),AnnaLisa Grant,3.75,8057,2013.0,eng
9706,"Jake Undone (Jake, #1)",Penelope Ward,4.15,14870,2013.0,eng
9707,Wit,Margaret Edson,4.2,10601,1995.0,en-US
9709,The Hunger Pains: A Parody,The Harvard Lampoon,3.89,8619,2012.0,en-GB
9710,"The Rats (Rats, #1)",James Herbert,3.92,10517,1974.0,eng
9711,"The Wandering Fire (The Fionavar Tapestry, #2)",Guy Gavriel Kay,4.11,11935,1986.0,en-US
9712,"Magic Binds (Kate Daniels, #9)",Ilona Andrews,4.57,10983,2016.0,eng
9713,"The Wild Ones (The Wild Ones, #1)",M. Leighton,3.94,16160,2012.0,eng
9715,Incendiary,Chris Cleave,3.59,8718,2005.0,eng
9716,Hammer of the Gods,Stephen Davis,3.83,8226,1985.0,en-US
9717,Winter in Madrid,C.J. Sansom,3.79,8629,2006.0,eng
9718,"Happier at Home: Kiss More, Jump More, Abandon a Project, Read Samuel Johnson, and My Other Experiments in the Practice of Everyday Life","Gretchen Rubin, Käthe Mazur",3.48,6058,2012.0,eng
9719,Silver Bay,Jojo Moyes,3.62,9008,2007.0,eng
9720,The Invention of Morel,"Adolfo Bioy Casares, Suzanne Jill Levine, Jorge Luis Borges, Ruth L.C. Simms, Norah Borges de Torre",4.05,8669,1940.0,eng
9721,The Fall of Berlin 1945,Antony Beevor,4.27,8443,1998.0,eng
9723,"A War of Gifts (Ender's Saga, #1.1)",Orson Scott Card,3.66,11643,2007.0,en-US
9724,"Captain Underpants and the Perilous Plot of Professor Poopypants (Captain Underpants, #4)",Dav Pilkey,4.12,9566,2000.0,en-GB
9725,"UnDivided (Unwind, #4)",Neal Shusterman,4.48,11403,2014.0,eng
9726,The Empathy Exams: Essays,Leslie Jamison,3.62,9280,2014.0,eng
9728,"Bay of Sighs (The Guardians Trilogy, #2)",Nora Roberts,4.15,6822,2016.0,eng
9729,"The Duchess War (Brothers Sinister, #1)",Courtney Milan,3.82,12494,2012.0,eng
9730,"Millennium Snow, Vol. 1",Bisco Hatori,4.04,11293,2001.0,en-US
9731,Double Whammy,Carl Hiaasen,3.92,9622,1987.0,eng
9733,"Darker After Midnight (Midnight Breed, #10)",Lara Adrian,4.37,14264,2012.0,eng
9734,"Mad Dogs (Cherub, #8)",Robert Muchamore,4.25,10258,2007.0,eng
9735,"Lines of Departure (Frontlines, #2)",Marko Kloos,4.08,5110,2014.0,eng
9736,Be Frank With Me,Julia Claiborne Johnson,3.9,9044,2016.0,eng
9737,Better than Life (Red Dwarf #2),Grant Naylor,4.05,9213,1990.0,eng
9738,"Dirty (Dive Bar, #1)",Kylie Scott,3.92,13948,2016.0,eng
9739,Halo: Ghosts of Onyx,Eric S. Nylund,4.15,7997,2006.0,en-US
9742,"Mates, Dates, and Inflatable Bras (Mates, Dates, #1)",Cathy Hopkins,3.73,10270,2001.0,eng
9743,Going After Cacciato,Tim O'Brien,3.9,9188,1978.0,eng
9744,"Little House on Rocky Ridge (Little House: The Rocky Ridge Years, #1)","Roger Lea MacBride, David Gilleece",3.83,14135,1993.0,en-US
9745,"Not Quite Dating (Not Quite, #1)",Catherine Bybee,3.88,7880,2012.0,eng
9746,In a People House,"Dr. Seuss, Theo LeSieg, Roy McKie",4.13,11977,1972.0,eng
9747,"Kindred in Death (In Death, #29)",J.D. Robb,4.31,13207,2009.0,eng
9748,Lucky You,Carl Hiaasen,3.84,9144,1991.0,en-GB
9749,Hunters of Dune (Dune Chronicles #7),"Brian Herbert, Kevin J. Anderson",3.62,9121,2006.0,en-US
9750,"Deep Down Dark: The Untold Stories of 33 Men Buried in a Chilean Mine, and the Miracle That Set Them Free",Héctor Tobar,3.9,6123,2014.0,eng
9753,The Story of Ruby Bridges,"Robert Coles, George Ford",4.41,9703,1995.0,eng
9754,Invitation to a Beheading,Vladimir Nabokov,3.94,8812,1936.0,eng
9755,"Debt Inheritance (Indebted, #1)",Pepper Winters,3.79,14713,2014.0,eng
9756,The Midwife of Hope River,Patricia Harman,4.0,7736,2012.0,eng
9757,"Stand Tall, Molly Lou Melon","Patty Lovell, David Catrow",4.39,11397,1994.0,en-US
9758,The Complete Robot (Robot #0.3),Isaac Asimov,4.34,10362,1982.0,eng
9759,Another Bullshit Night in Suck City,Nick Flynn,3.77,8441,2004.0,eng
9761,How Green Was My Valley,Richard Llewellyn,4.16,10648,1939.0,eng
9763,The Chosen One,Carol Lynch Williams,3.85,12865,2009.0,eng
9764,The Negotiator,Frederick Forsyth,3.95,8683,1989.0,eng
9765,"The Power of Full Engagement: Managing Energy, Not Time, Is the Key to High Performance and Personal Renewal","Jim Loehr, Tony Schwartz",4.03,8437,2003.0,eng
9766,The Decline and Fall of the Roman Empire,"Edward Gibbon, Daniel J. Boorstin, Gian Battista Piranesi, Hans-Friedrich Mueller",3.96,8182,1776.0,eng
9767,Ox-Cart Man (Picture Puffin),"Donald Hall, Barbara Cooney",4.03,12019,1979.0,eng
9768,"Wild Seed (Patternmaster, #1)",Octavia E. Butler,4.22,9711,1980.0,eng
9769,The Summer I Turned Pretty Trilogy: The Summer I Turned Pretty; It's Not Summer Without You; We'll Always Have Summer,Jenny Han,4.46,9308,2009.0,eng
9770,مخطوطة بن إسحاق: مدينة الموتى,حسن الجندي,3.76,8103,2009.0,ara
9774,"Mortal Coil (Skulduggery Pleasant, #5)",Derek Landy,4.48,10972,2010.0,eng
9775,"Sweet Tooth, Volume 1: Out of the Deep Woods","Jeff Lemire, José Villarrubia, Carlos M. Mangual",3.9,11306,2010.0,eng
9776,"Seventh Grave and No Body (Charley Davidson, #7)",Darynda Jones,4.4,13598,2014.0,eng
9777,Half Way Home,Hugh Howey,3.7,5012,2010.0,en-GB
9778,Captain Blood,Rafael Sabatini,4.16,9714,1922.0,eng
9779,Iron Man: Extremis,"Warren Ellis, Adi Granov",4.08,9338,2004.0,eng
9780,Necronomicon: The Best Weird Tales,"H.P. Lovecraft, Les Edwards, Stephen Jones",4.29,8344,1930.0,en-GB
9781,Maid-sama! Vol. 02 (Maid-sama! #2),Hiro Fujiwara,4.53,9843,2007.0,eng
9782,"The Remaining (The Remaining, #1)",D.J. Molles,4.08,8306,2012.0,eng
9783,"Batman, Volume 3: Death of the Family","Scott Snyder, Greg Capullo, Jonathan Glapion",4.33,8229,2013.0,eng
9784,Selected Poems,"E.E. Cummings, Richard S. Kennedy",4.22,11174,1994.0,eng
9785,La Mécanique du cœur,Mathias Malzieu,3.6,5497,2007.0,fre
9786,The Good Father,Diane Chamberlain,3.94,10068,2012.0,eng
9787,We Are Called to Rise,Laura  McBride,3.94,5687,2014.0,eng
9788,Hope: A Memoir of Survival in Cleveland,"Amanda Berry, Gina DeJesus, Mary Jordan, Kevin Sullivan",4.27,3799,2015.0,eng
9789,"Night Probe! (Dirk Pitt, #6)",Clive Cussler,3.89,10705,1981.0,eng
9790,The Story of B: An Adventure of the Mind and Spirit,Daniel Quinn,4.11,7730,1996.0,eng
9791,A Window Opens,Elisabeth Egan,3.53,8544,2015.0,eng
9793,Strangers on a Train,Patricia Highsmith,3.82,9788,1950.0,eng
9794,Unless,Carol Shields,3.63,9822,2002.0,eng
9795,"Silent in the Grave (Lady Julia Grey, #1)",Deanna Raybourn,3.91,13731,2006.0,eng
9797,"Command Authority (Jack Ryan Universe, #16)","Tom Clancy, Mark Greaney",4.08,6805,2013.0,eng
9798,"Bleach, Volume 03",Tite Kubo,4.31,11365,2002.0,eng
9799,"The Space Between (Outlander, #7.5)",Diana Gabaldon,4.22,10814,2013.0,eng
9800,Cinderella,"Loek Koopmans, Charles Perrault, Anthea Bell",4.22,9836,1812.0,eng
9802,Rump: The True Story of Rumpelstiltskin,Liesl Shurtliff,4.04,11376,2013.0,eng
9803,The Berenstain Bears and Too Much TV,"Stan Berenstain, Jan Berenstain",4.0,11036,1984.0,eng
9804,"Heartstone (Matthew Shardlake, #5)",C.J. Sansom,4.31,8297,2010.0,eng
9805,Open Season,Linda Howard,4.01,14653,2001.0,eng
9807,"Corrupt (Devil's Night, #1)","Penelope Douglas, Jeremy York, Tatiana Sokolov",4.04,13760,2015.0,en-CA
9808,The Center Cannot Hold: My Journey Through Madness,Elyn R. Saks,4.22,7533,2007.0,eng
9809,Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,Marie Kondō,3.82,10483,2016.0,eng
9810,The Afghan,Frederick Forsyth,3.64,7792,2006.0,eng
9811,"The Bite Before Christmas (Argeneau, #15.5; Night Huntress, #6.5)","Lynsay Sands, Jeaniene Frost",4.16,14209,2011.0,eng
9812,Frederica,Georgette Heyer,4.15,12198,1965.0,eng
9813,Perfect,Natasha Friend,3.77,11497,2004.0,eng
9814,"Champions of the Force (Star Wars: The Jedi Academy Trilogy, #3)",Kevin J. Anderson,3.67,10605,1994.0,eng
9817,Vampires are Forever (Argeneau #8),Lynsay Sands,4.25,15403,2008.0,en-US
9818,The Lion King (Disney's Wonderful World of Reading),Justine Korman Fontes,4.48,9247,1994.0,eng
9819,Two Years Before the Mast: A Sailor's Life at Sea,Richard Henry Dana Jr.,3.96,8492,1840.0,eng
9820,"Think Twice (Rosato & Associates, #11)",Lisa Scottoline,3.62,10211,2010.0,en-US
9822,Owl Babies,"Martin Waddell, Patrick Benson",4.19,11299,1975.0,en-GB
9823,The Turner House,Angela Flournoy,3.64,8645,2015.0,eng
9824,Danger in the Shadows (O'Malley #0.5),Dee Henderson,4.33,10333,1999.0,eng
9825,Trouble,Samantha Towle,4.0,13959,2013.0,eng
9826,Animal-Speak: The Spiritual & Magical Powers of Creatures Great & Small,"Ted Andrews, Winston Allen, Margaret K. Andrews",4.25,8581,1996.0,eng
